lon,lat,label,min_dist_threshold_m
77.81185960769781,12.999850519062901,0,300
77.4931075050139,12.82021080524568,0,300
77.6818538719233,13.15417703596034,0,300
77.64055677410171,13.068053679954069,0,300
77.59719285310614,13.0946425407599,0,300
77.6145384390896,12.946141195464536,0,300
77.74059723319746,12.829145574959007,0,300
77.52373810517888,12.813724000749042,0,300
77.59508635329901,12.878742865706972,0,300
77.49032586567793,12.97157284838844,0,300
77.6341439578691,13.035576464188125,0,300
77.80721190216856,13.036851777699303,0,300
77.5963523154817,12.977512420083977,0,300
77.74759093085224,12.956134660677638,0,300
77.58082470519074,13.15548907270772,0,300
77.74086872401355,13.056257171290023,0,300
77.5638658913969,12.954865696286774,0,300
77.56343316754317,12.988117235557617,0,300
77.62008656069798,12.932600549401178,0,300
77.58167882872323,12.831480263613729,0,300
77.59325343215558,12.84181429478904,0,300
77.6297314019615,13.113252271833858,0,300
77.59083102743745,13.111580626199375,0,300
77.47781583540267,13.044725756620688,0,300
77.54367457652732,12.933086269339167,0,300
77.73231713907586,12.848656055514454,0,300
77.5110088812568,12.847406965025645,0,300
77.58100602879797,12.868885923254144,0,300
77.8094351011766,12.96904664640702,0,300
77.48118998216245,12.867292614875858,0,300
77.60305874297416,13.111438710876678,0,300
77.59043117324765,13.011368769742422,0,300
77.81276933976714,12.836318065771753,0,300
77.7286956236994,12.947629177803098,0,300
77.7054214458883,13.103562034842632,0,300
77.53299381333137,13.057278072527662,0,300
77.54444558812408,13.143242034250536,0,300
77.71185831646397,12.931338956708819,0,300
77.4323373159383,12.851752614640052,0,300
77.5118016565355,12.911038749418102,0,300
77.59640745501419,12.957031524138404,0,300
77.63202816552825,12.810801064998206,0,300
77.64097520430278,13.115898098755157,0,300
77.44533671255986,12.95289958905748,0,300
77.73405752408469,13.116692738972901,0,300
77.65887479588478,13.04177744658956,0,300
77.63091954141568,12.868405357030332,0,300
77.44569283786721,12.939079994020485,0,300
77.50228560436821,12.959408807246836,0,300
77.46179386923022,12.857876713344915,0,300
77.49573588644812,13.143492454089825,0,300
77.45217664406243,13.03076062253864,0,300
77.43734447192426,12.952704111175535,0,300
77.490761708848,12.995681584741812,0,300
77.61851881193444,12.822919472090367,0,300
77.63967374811244,13.076469627294943,0,300
77.48071193610161,12.9148637431798,0,300
77.50961204980428,12.942226504122381,0,300
77.51150143406434,13.071081110092221,0,300
77.7844660979738,13.0709330130628,0,300
77.77491637915111,12.971902895659522,0,300
77.69673774914997,12.858998793987551,0,300
77.49506502056529,13.054821171941127,0,300
77.69084442846359,12.921325789875022,0,300
77.64983961769961,12.874503858846483,0,300
77.73019137320311,13.064155613626273,0,300
77.48587722478078,13.023189485965588,0,300
77.48152876991203,12.895523391856853,0,300
77.61001089444473,13.070671795387803,0,300
77.55547063816101,12.812224577221992,0,300
77.60747692928325,13.017049998795153,0,300
77.62091858877845,12.87718053566399,0,300
77.50463825871147,13.003785580759669,0,300
77.76198738857325,13.144537595549846,0,300
77.7082522911503,12.930861465076907,0,300
77.53080686857784,12.917637575354576,0,300
77.52265804670839,12.855293326443856,0,300
77.72180877120978,12.876952097677563,0,300
77.75155554174454,12.850618869428587,0,300
77.6935340650892,13.115759063659798,0,300
77.66452040616961,12.96829929285701,0,300
77.78143333578883,13.151476953986318,0,300
77.60244594192531,13.124294960071069,0,300
77.68312162335116,13.084012116511698,0,300
77.65060591896565,13.093931793333205,0,300
77.79618214850231,13.114465157394156,0,300
77.8112108120837,12.982523135937477,0,300
77.71658785288001,12.941559574920998,0,300
77.44970960171584,13.026601285596133,0,300
77.76122301803507,13.035259742230405,0,300
77.74790102270782,13.078066561573033,0,300
77.64343632315924,12.809223146061674,0,300
77.58345184195625,13.055744586151429,0,300
77.71325443470431,13.0041871047943,0,300
77.62484926989069,13.05681403993209,0,300
77.69811470537206,12.896916951535216,0,300
77.50705415818726,13.01193438119292,0,300
77.51153252394825,12.85971627311899,0,300
77.61353432303851,12.96787436404519,0,300
77.71829585143446,13.015616736969045,0,300
77.61630414800095,13.084541635296425,0,300
77.53601028900445,13.112916573004815,0,300
77.43281108965512,12.994725682851534,0,300
77.47289035682118,12.879712654426067,0,300
77.53667813516834,13.032495445692549,0,300
77.75092941528095,13.146482358622857,0,300
77.59850134071355,13.082640814724492,0,300
77.70142934782457,12.885943724104079,0,300
77.64016533265763,13.121272350109185,0,300
77.55285580516355,12.869788553308549,0,300
77.68076228018057,12.930228861354271,0,300
77.69081067058802,13.094175590739269,0,300
